'RRmean','RRmedian','RRmode','RRvariance','RRskew','RRkurt','RRiqr','SDNN','RRCoV','RMSSD','pnn50','HRmean','HRstd','HRmin','HRmax','AbsPowerULF','AbsPowerVLF','AbsPowerLF','AbsPowerHF','RelPowerVLF','RelPowerLF','RelPowerHF','NorPowerLF','NorPowerHF','LF/HF','TotalPower','HeartCoh','SD1','SD2','SD2/SD1','ApEn','SampEn','DFAA1','DFAA2','StressIndex',Label,Score
865.21,864,864,1.2811,-0.33684,3.5505,44,35.792,4.1368,28.773,0.06686,69.468,2.9337,63.025,79.787,74.28,632.37,242.09,231.01,53.602,20.52,19.581,44.227,42.203,1.05,1179.7,0.10146,20.374,46.336,2.2742,1.0916,1.7905,1.02,0.9371,285.16,2,5.25
1083.3,1086,1096,1.6924,-0.25231,2.5674,64,41.139,3.7974,20.348,0.010909,55.465,2.1338,51.02,63.559,230.43,981.92,168.41,120.67,65.399,11.217,8.0367,32.418,23.227,1.4,1501.4,0.019419,14.412,56.366,3.9109,1.0708,1.3158,1.0978,1.0209,154.71,1,4.375
714.52,716,728,0.51046,-0.80825,4.7116,24,22.593,3.162,13.474,0.0023923,84.059,2.741,78.125,95.541,22.944,183.44,192.73,108.03,36.171,38.003,21.301,59.539,33.373,1.78,507.14,0.018004,9.539,30.495,3.1968,1.173,1.2818,1.2302,0.75271,881.87,1,2.875
846.01,844,832,1.5229,0.78354,4.5987,48,39.024,4.6127,17.43,0.0056657,71.067,3.1913,60,78.534,83.375,578.22,345.92,116.94,51.422,30.763,10.4,63.328,21.408,2.96,1124.5,0.021632,12.342,53.791,4.3582,1.102,1.548,1.2368,0.83316,228.16,2,5.125
757.98,756,756,0.46699,0.32344,2.8773,32,21.61,2.851,14.049,0.0053191,79.221,2.2426,71.429,84.27,15.898,226.63,140.79,59.903,51.133,31.765,13.515,65.002,27.657,2.35,443.22,0.019936,9.9471,28.897,2.9051,1.1965,1.353,1.2687,0.93601,601.14,1,3.25
806.97,808,804,1.3179,-0.30188,3.0923,50,36.303,4.4987,24.428,0.016173,74.506,3.4202,67.568,88.235,80.128,631.21,300.97,291.25,48.422,23.088,22.343,44.764,43.318,1.03,1303.6,0.012555,17.296,48.339,2.7948,1.152,1.6689,1.0019,1.0193,320.98,1,4.125
881.54,880,880,2.2813,0.33705,2.7084,64,47.763,5.4182,26.952,0.070588,68.26,3.657,58.824,76.531,196.64,961.46,1077.2,208.3,39.345,44.083,8.5242,72.679,14.054,5.17,2443.6,0.11965,19.085,64.795,3.395,1.1995,1.5862,1.1807,0.73569,213.28,1,3.875
715.32,712,716,0.92444,0.28521,3.0389,44,30.405,4.2505,22.155,0.023923,84.028,3.5474,73.892,95.541,61.717,332.32,207.25,197.25,41.616,25.954,24.701,44.454,42.308,1.05,798.54,0.0082008,15.684,40.036,2.5527,1.239,1.6776,0.8711,0.82723,539.99,3,6.25
876.98,880,888,1.853,-3.3996,31.374,32,43.047,4.9085,38.642,0.041298,68.632,4.596,60.976,132.74,22.215,415.44,501.75,737.16,24.779,29.927,43.968,39.786,58.452,0.68,1676.6,0.036226,27.364,54.38,1.9873,0.93009,0.96749,1.0198,0.7849,115.02,1,2.625
909.58,908,892,0.80579,0.020131,2.8315,36,28.386,3.1208,22.274,0.027439,66.029,2.0648,60.484,71.77,34.419,318.39,219.54,170.06,42.887,29.571,22.906,51.776,40.107,1.29,742.4,0.030233,15.774,36.915,2.3402,1.1832,1.7597,0.94314,0.90929,449.79,2,4.75
1006.3,1004,996,0.9253,-0.45879,3.285,44,30.419,3.0227,27.242,0.067568,59.677,1.8347,56.391,66.667,39.526,552.74,148.69,229.05,56.983,15.329,23.614,35.634,54.893,0.65,970.01,0.095378,19.133,38.808,2.0283,1.0446,1.7461,0.81232,1.0028,378.62,1,4.375
861.57,864,848,0.72174,-0.5262,3.4231,36,26.865,3.1182,14.612,0.0057971,69.709,2.2172,65.217,78.125,51.372,410.48,183.17,101.86,54.959,24.525,13.638,54.45,30.279,1.8,746.88,0.009741,10.347,36.557,3.533,1.1344,1.3587,1.2088,1.096,433.98,1,3.25
744.17,744,740,0.63377,-0.56798,5.5715,28,25.175,3.3829,16.383,0,80.721,2.8066,74.257,94.34,20.421,206.37,103.46,108.66,47.019,23.571,24.757,44.49,46.728,0.95,438.91,0.0088477,11.599,33.66,2.902,1.272,1.5066,0.97522,1.0235,631.3,3,6
767.04,764,732,3.7922,0.45619,2.7415,88,61.581,8.0284,31.278,0.10513,78.716,6.1799,62.5,93.75,490.55,2097.1,834.66,482.51,53.706,21.375,12.357,46.172,26.692,1.73,3904.9,0.0067421,22.145,84.226,3.8033,1.1127,1.2589,1.1587,0.89639,123.45,1,3.75
691.8,692,676,0.66863,-0.023268,3.6661,32,25.858,3.7378,13.303,0.0046296,86.852,3.2672,75,97.403,52.44,311.12,155.07,33.593,56.339,28.082,6.0833,64.317,13.933,4.62,552.22,0.017151,9.4158,35.335,3.7528,1.0898,1.2084,1.3839,1.0869,503.92,2,4.625
993,992,992,0.46798,2.551,19.714,20,21.633,2.1785,20.208,0.013423,60.45,1.2573,52.632,63.291,38.139,258.87,192.72,173.22,39.048,29.07,26.129,47.694,42.868,1.11,662.96,0.011011,14.347,27.102,1.889,0.96798,0.9618,0.76651,1.0418,421.43,2,4.875
874.57,882,816,4.4727,-0.044508,2.1971,108,66.878,7.647,24.008,0.026393,69.011,5.3502,55.97,82.873,884.04,3609.9,547.19,148.81,69.556,10.543,2.8673,34.631,9.4182,3.68,5189.9,0.0043999,17.001,93.04,5.4726,0.91341,0.89112,1.3897,1.094,92.142,2,5.375
837.74,836,836,0.17443,-0.049619,2.4059,20,13.207,1.5765,11.953,0,71.639,1.1309,69.124,74.257,8.5851,83.81,25.101,53.914,48.895,14.644,31.453,28.654,61.546,0.47,171.41,0.035422,8.4639,16.65,1.9672,0.98322,1.9599,0.74711,1.0988,1893.7,1,3.25
1109.9,1112,1104,1.0803,-0.00015499,3.2871,40,32.868,2.9613,35.722,0.17164,54.105,1.6069,49.505,58.366,47.051,319.23,130.55,370.82,36.792,15.047,42.739,23.805,67.616,0.35,867.66,0.0098104,25.306,38.99,1.5407,1.0188,2.0096,0.69322,1.0708,332.24,1,4
972.16,976,984,2.4652,-0.80152,5.4616,68,49.651,5.1073,35.974,0.10784,61.888,3.3592,55.351,82.418,167.63,1614.7,414.96,489.12,60.106,15.447,18.207,38.719,45.639,0.85,2686.4,0.006309,25.479,65.432,2.5681,1.2017,1.7405,1.0338,1.3195,104.04,2,4.75
791.51,788,784,0.64764,1.4908,9.847,28,25.449,3.2152,20.794,0.005291,75.879,2.3477,61.475,80.645,50.992,282.86,76.414,162.22,49.409,13.348,28.336,26.384,56.01,0.47,572.49,0.0078164,14.723,32.841,2.2306,1.2009,1.4147,0.88162,1.0265,344.62,2,5.375
840.94,840,836,0.68445,0.010441,2.8276,36,26.162,3.111,19.651,0.011268,71.417,2.227,65.789,78.534,9.044,277.89,189.68,262.28,37.609,25.67,35.496,41.144,56.894,0.72,738.9,0.0091483,13.915,34.282,2.4637,1.203,1.6031,0.99526,0.99263,492.81,1,3
805.89,800,784,2.8588,0.46123,2.8482,68,53.468,6.6347,33.3,0.097297,74.773,4.8649,63.291,88.757,340.4,1930.8,279.11,334.83,66.922,9.6741,11.605,29.247,35.085,0.83,2885.2,0.0025637,23.578,71.845,3.0472,1.1687,1.5725,0.99841,1.2604,206.28,3,6.5
1017.9,1020,1016,0.7253,0.047067,5.4134,31,26.931,2.6459,22.458,0.017007,58.988,1.5659,52.448,65.789,44.995,354.15,102.19,130.01,56.095,16.186,20.593,36.865,46.902,0.79,631.35,0.069133,15.907,34.606,2.1754,1.0692,1.3556,1.0082,1.0242,236.22,1,3.75
704.05,704,704,0.13138,-4.6175,53.061,12,11.462,1.6281,10.397,0.0072993,85.246,1.5233,82.418,105.63,1.3621,13.912,37.441,31.561,16.507,44.427,37.449,53.211,44.853,1.19,84.276,0.089299,7.3609,14.443,1.9621,1.28,1.6002,0.97925,0.65266,703.33,1,3.5
890.43,944,972,11.594,-0.70651,2.887,185,107.67,12.093,43.42,0.13253,68.514,9.6104,55.556,137.61,2218,7786.8,951.41,680.34,66.917,8.176,5.8466,24.714,17.672,1.4,11637,0.0011398,30.747,149.14,4.8505,0.78294,0.75176,0.8787,1.2475,47.531,3,7.375
1061.1,1064,1080,1.5806,-0.00032129,2.3853,60,39.757,3.7469,36.118,0.17438,56.626,2.1279,51.903,61.983,149.12,906.88,173.63,412.41,55.229,10.574,25.116,23.619,56.098,0.42,1642,0.0035062,25.584,50.066,1.9569,0.8318,1.7173,0.64006,0.97985,175.66,2,5.5
674.46,676,680,0.24999,-0.29173,3.7354,20,15.811,2.3443,5.5159,0,89.01,2.1057,83.799,97.403,13.896,152.42,45.907,8.4158,69.082,20.806,3.8142,67.294,12.337,5.45,220.64,0.018421,3.9047,22.017,5.6385,1.0664,1.4692,1.5503,1.2027,795.73,2,5.25
1229.9,1224,1188,4.9673,0.43012,3.385,84,70.479,5.7303,43.574,0.225,48.94,2.7666,41.551,57.471,633.8,3241.8,582.53,376.2,67.058,12.05,7.7819,36.579,23.623,1.55,4834.3,0.002931,30.876,94.77,3.0694,0.99995,1.4486,0.96354,0.94239,66.362,3,5.875
1067.8,1064,1072,0.85161,1.1085,8.7388,37,29.182,2.733,29.215,0.035714,56.233,1.5011,47.619,60.729,47.752,338.58,160.71,277.13,41.082,19.499,33.625,33.095,57.071,0.58,824.17,0.017374,20.695,35.706,1.7253,1.1045,1.7039,0.73326,0.96103,215.12,2,5.125
911.99,920,920,1.9202,-0.17785,2.2364,65,43.821,4.805,17.697,0.0091463,65.944,3.2091,58.366,73.529,333.31,1405.3,368.73,90.169,63.95,16.779,4.1031,46.545,11.382,4.09,2197.6,0.013288,12.532,60.691,4.8427,0.96504,1.0265,1.3224,1.1669,157.26,1,3.75
881.79,880,868,0.42167,0.16996,2.2159,32,20.535,2.3287,27.683,0.023599,68.08,1.5807,64.655,71.77,8.3516,82.647,49.601,265.84,20.335,12.204,65.407,15.319,82.102,0.19,406.44,0.0065784,19.604,21.425,1.0929,1.0956,1.2675,0.42009,0.6858,684.47,1,3.125
915.07,920,920,1.1914,-0.9598,4.2937,36,34.516,3.7719,19.802,0.0091743,65.666,2.5835,60.241,75.758,165.81,897.57,78.746,100.23,72.248,6.3384,8.0677,22.839,29.07,0.79,1242.3,0.0086684,14.024,46.755,3.3341,1.0423,1.4197,1.2081,1.007,243.57,3,6
929.12,940,968,4.0168,-1.1919,8.3276,84,63.378,6.8213,45.283,0.13226,64.92,5.1865,55.556,117.19,143.85,1927.2,2243.6,889.19,37.034,43.115,17.087,68.473,27.137,2.52,5203.8,0.055029,32.449,84.23,2.5957,1.0395,1.2253,1.3666,0.78437,58.684,1,2.5
813.34,816,808,2.2745,-0.42117,3.298,64,47.692,5.8637,29.873,0.13115,74.032,4.5037,65.502,90.909,177.77,922.23,726.4,465.54,40.238,31.694,20.312,53.033,33.988,1.56,2291.9,0.0061105,21.152,64.044,3.0278,1.0876,1.2615,1.1481,0.76118,194.24,1,4.25
895.21,900,908,1.3008,-0.88861,4.6079,47,36.067,4.0289,19.484,0.008982,67.136,2.8271,61.728,82.418,64.641,792.29,266.88,121.96,63.598,21.423,9.7897,58.852,26.894,2.19,1245.8,0.021382,13.798,49.105,3.5588,1.076,1.456,1.2901,1.1442,309.03,1,3.125
916.54,920,920,1.0146,-0.3026,2.2453,48,31.854,3.4754,15.828,0,65.543,2.3069,60.976,70.755,119.14,712.54,113.47,51.589,71.488,11.384,5.1758,39.926,18.153,2.2,996.74,0.0078361,11.209,43.631,3.8924,1.0635,1.3486,1.272,1.145,311.19,1,3.75
675.08,676,680,0.36813,0.17627,2.7254,28,19.187,2.8421,8.216,0.0022573,88.95,2.5206,82.873,96.774,46.332,266.25,67.283,36.255,63.984,16.169,8.7128,44.894,24.191,1.86,416.12,0.012107,5.8158,26.503,4.5572,1.0478,1.8836,1.2866,1.1244,765.1,3,5.75
1091.1,1092,1104,2.2036,-0.82516,6.5145,60,46.943,4.3025,35.067,0.065934,55.099,2.5006,49.669,73.529,115.24,779.27,957.3,335.64,35.625,43.763,15.344,67.981,23.835,2.85,2187.5,0.14188,24.842,61.564,2.4783,1.0849,1.469,1.1048,0.75925,95.043,1,4
684.86,684,680,1.2623,0.076247,2.3837,52,35.53,5.1879,36.691,0.21053,87.845,4.5647,77.32,100.67,56.702,366.83,136.29,334.77,41.005,15.235,37.422,25.824,63.432,0.41,894.59,0.0039912,25.974,43.012,1.656,1.1705,1.9859,0.67482,1.0289,345.82,1,3.875
796.37,800,804,1.5142,-0.36815,2.7514,56,38.913,4.8863,19.189,0.0079787,75.526,3.7811,68.493,88.757,193.28,817.74,259.81,180.13,56.358,17.906,12.414,41.03,28.446,1.44,1451,0.0038236,13.585,53.328,3.9255,1.1189,1.6301,1.0937,0.89712,295.27,1,4
841.51,844,848,0.37519,-2.5146,21.985,21,19.37,2.3018,17.646,0.005618,71.341,1.7691,68.493,90.361,2.2697,114.18,102.15,85.889,37.499,33.547,28.208,53.675,45.132,1.19,304.49,0.072693,12.494,24.378,1.9512,0.87498,2.1051,0.91177,0.92352,392.42,1,3.875
796.04,800,864,3.9883,-0.24857,2.3369,97,63.153,7.9333,28.921,0.074468,75.863,6.2194,64.935,93.75,175.73,1180.2,2403.7,192.2,29.865,60.824,4.8635,86.725,6.9345,12.51,3951.8,0.18165,20.477,86.932,4.2453,0.91461,1.0113,1.5272,0.65775,125.26,1,4
755.72,756,756,0.358,0.32905,2.6259,28,18.921,2.5037,9.3408,0,79.444,1.9756,74.627,84.746,26.852,231.8,113.29,26.616,58.16,28.424,6.6782,67.936,15.961,4.26,398.56,0.093289,6.6129,25.928,3.9208,0.9362,2.1635,1.3621,1.0439,1022.1,2,5.375
718.67,716,708,0.81653,0.5313,3.7303,36,28.575,3.9761,16.703,0.0047962,83.617,3.2735,70.755,92.025,84.836,415.69,105.61,138.82,55.801,14.177,18.635,32.074,42.16,0.76,744.95,0.004307,11.825,38.642,3.2679,1.1102,1.2572,1.0506,1.1642,410.55,2,4.625
742.05,744,748,0.21546,-0.52394,3.7001,20,14.679,1.9781,5.2567,0,80.889,1.6192,77.32,86.207,8.0208,108.8,41.274,8.8643,65.166,24.721,5.3092,70.968,15.241,4.66,166.96,0.053041,3.7214,20.422,5.4878,1.1081,1.4829,1.4503,1.2582,1184.7,1,3
924.23,932,936,4.8136,-0.26285,2.2783,112,69.38,7.5067,62.059,0.49845,65.295,5.0544,55.556,81.081,176.29,1012.3,742.41,2565.2,22.514,16.512,57.053,21.31,73.63,0.29,4496.2,0.13793,43.949,87.724,1.996,1.0419,1.3728,0.63736,0.92624,75.37,1,3
783.83,784,792,1.458,0.18978,3.243,48,38.184,4.8715,19.208,0,76.728,3.7322,66.667,87.719,67.341,561.27,506.52,165.33,43.159,38.949,12.714,68.523,22.367,3.06,1300.5,0.062464,13.6,52.26,3.8426,1.1421,1.6792,1.3618,0.86489,304.09,2,5.125
892.37,892,900,0.23381,-0.42373,3.6905,24,15.291,1.7135,13.926,0.003003,67.256,1.1621,63.025,71.429,22.558,126.11,15.512,60.804,56.053,6.8948,27.025,15.689,61.496,0.26,224.99,0.00030742,9.8617,19.245,1.9515,0.82217,1.8041,0.57188,1.3241,978.04,3,6.125
945.67,948,956,2.9234,-0.37386,3.1,64,54.069,5.7175,18.12,0.012698,63.66,3.7572,56.18,75.758,247.54,1721.4,803.94,74.825,60.449,28.231,2.6276,71.379,6.6435,10.74,2847.7,0.088701,12.833,75.38,5.8739,0.9648,1.0958,1.5511,1.0659,156.24,1,2.875
909.9,912,920,0.736,-0.26425,3.0211,44,27.129,2.9816,15.476,0.0060976,66.001,1.9889,61.983,73.892,66.948,421.94,69.613,62.171,67.981,11.216,10.017,35.029,31.284,1.12,620.67,0.0018929,10.96,36.768,3.3548,1.0372,1.2244,1.1423,1.1786,451.52,3,6.875
1117.6,1116,1104,0.35629,0.36639,4.6344,24,18.876,1.689,14.111,0.014981,53.704,0.90287,50.847,57.692,27.895,275.44,64.865,53.304,65.347,15.389,12.646,44.408,36.494,1.22,421.51,0.014976,9.9967,24.752,2.476,0.71113,2.2951,1.0896,1.0636,421.35,1,2.875
724.19,724,728,0.17476,-0.19971,2.5777,16,13.22,1.8254,10.922,0,82.878,1.5196,79.365,87.719,11.836,76.521,25.695,43.278,48.637,16.332,27.508,31.797,53.556,0.59,157.33,0.034035,7.7321,17.022,2.2014,1.1223,2.166,0.78898,0.90095,1426.7,2,5.375
816.57,816,808,0.38745,1.0444,10.963,24,19.684,2.4105,16.023,0.010959,73.52,1.7404,62.5,78.534,14.352,142.66,107.58,74.802,42.035,31.697,22.04,54.682,38.023,1.44,339.39,0.058117,11.346,25.42,2.2405,0.93884,1.8759,1.203,0.89892,426.07,1,3.625
978.76,980,972,0.55704,0.093345,2.648,34,23.602,2.4114,20.757,0.0066007,61.337,1.4779,57.915,65.217,54.416,253,69.93,154.55,47.566,13.148,29.056,25.074,55.414,0.45,531.89,0.0099244,14.701,29.966,2.0383,1.2355,1.6702,0.78248,0.84426,354.22,3,8.875
875.79,876,864,0.96658,-0.30675,4.2634,36,31.09,3.5499,21.544,0.014793,68.597,2.477,60,78.947,58.702,398.13,152.19,144.1,52.864,20.208,19.134,42.871,40.593,1.06,753.12,0.10784,15.256,41.236,2.703,1.1228,1.607,1.136,0.8693,229.43,1,3.25
1003.1,1000,972,2.485,0.0073356,2.2179,80,49.85,4.9698,52.397,0.41414,59.965,2.9926,53.571,67.568,115.89,732.43,271.7,1007.4,34.428,12.771,47.353,19.477,72.215,0.27,2127.4,0.11249,37.009,59.326,1.603,1.035,1.8252,0.50496,0.67452,172.62,1,3.625
793.51,792,768,1.5373,0.13925,2.3623,60,39.209,4.9411,22.743,0.0079576,75.797,3.738,67.568,86.705,185.29,961.35,240.41,201.71,60.509,15.132,12.696,38.318,32.15,1.19,1588.8,0.0081938,16.103,53.06,3.2951,1.047,1.537,1.0256,1.0484,275.57,2,5.375
923.25,924,936,1.2889,-0.0629,2.796,52,35.901,3.8886,14.041,0.003096,65.087,2.548,59.761,75,164.46,878.23,221.82,84.372,65.108,16.444,6.255,47.129,17.927,2.63,1348.9,0.014373,9.9421,49.789,5.0079,1.0304,1.3161,1.2875,0.94072,250.61,1,3
718.42,716,692,1.1705,0.11857,2.8762,44,34.212,4.7621,23.821,0.03125,83.706,3.9892,73.892,96.154,46.096,349.08,515.31,262.61,29.757,43.927,22.387,62.536,31.87,1.96,1173.1,0.028776,16.864,45.349,2.6892,1.2018,1.7715,1.2003,0.65064,377.73,2,5.25
835.81,840,852,0.69346,-0.81762,4.445,32,26.334,3.1507,16.143,0.0055866,71.86,2.3342,67.265,81.967,62.457,319.18,158.32,109.73,49.128,24.369,16.89,47.902,33.2,1.44,649.68,0.014093,11.43,35.444,3.1009,1.1609,1.3817,1.1192,0.86952,481.69,2,4.5
922.98,920,900,2.1443,0.30661,4.2213,58,46.306,5.017,41.969,0.23913,65.169,3.2584,54.945,79.787,121.86,804.45,552.73,669.68,37.439,25.724,31.166,41.118,49.817,0.83,2148.7,0.0099676,29.723,58.353,1.9633,1.1705,1.7059,0.83666,0.88928,136.62,2,5.5
780.37,772,780,5.0129,0.58067,3.1729,92,70.802,9.0728,48.607,0.28,77.499,6.8209,59.055,93.168,291.81,1676.1,1705.3,865.72,36.926,37.571,19.073,59.567,30.24,1.97,4538.9,0.084185,34.415,94.029,2.7322,1.1998,1.6115,1.1717,0.69065,107.16,1,2.875
896.98,896,892,2.0558,0.0038347,2.7661,60,45.341,5.0549,38.492,0.19637,67.063,3.4126,59.524,77.32,108.49,655.94,599.43,341.74,38.458,35.145,20.036,57.107,32.557,1.75,1705.6,0.030331,27.258,58.039,2.1292,1.1622,1.6743,1.0835,0.67339,241.44,1,3.75
797.79,800,816,1.2243,0.17628,2.5436,48,34.99,4.3859,25.695,0.034667,75.352,3.2934,66.667,82.873,45.375,228.18,293.41,634.99,18.984,24.411,52.83,30.131,65.209,0.46,1202,0.33663,18.193,46.018,2.5294,1.0261,1.4019,0.88967,0.52675,308,1,3.375
940.68,936,932,0.66379,1.2856,6.8939,28,25.764,2.7389,16.843,0.0062893,63.83,1.6959,54.745,67.873,51.243,265.46,81.524,120,51.225,15.731,23.156,32.253,47.474,0.68,518.22,0.0047964,11.927,34.428,2.8865,0.99248,1.0696,0.84456,1.133,327.94,1,3.5
742.55,752,768,2.0176,-0.83027,3.4261,48,44.918,6.0491,18.355,0.0025,81.116,5.2182,70.755,98.039,82.116,1221.1,505.61,125.56,63.126,26.138,6.4908,70.885,17.603,4.03,1934.4,0.010743,12.995,62.18,4.7848,1.0188,1.0773,1.386,1.1461,277.95,1,2.875
932.37,944,956,2.4844,-0.79499,3.1762,64,49.844,5.3459,24.285,0.040498,64.545,3.6296,59.055,77.72,319.19,1741.5,228.21,216.21,69.517,9.1098,8.6311,29.885,28.315,1.06,2505.1,0.0040916,17.199,68.359,3.9746,1.0598,1.2996,1.0225,1.2953,167.62,3,5.75
1052.9,1060,1080,1.4333,-0.69284,3.5367,48,37.859,3.5957,32.898,0.10954,57.061,2.1129,52.265,64.935,100.37,790.66,207.1,272.56,57.684,15.109,19.885,35.705,46.991,0.76,1370.7,0.0034194,23.304,48.203,2.0685,0.95043,2.0702,1.0573,1.1429,182.58,3,6.875
813.63,820,776,1.3701,-0.20688,2.6937,67,37.015,4.5493,19.953,0.0081967,73.898,3.4119,63.559,89.82,207.46,901.68,110.18,77.631,69.523,8.4953,5.9856,27.874,19.64,1.42,1296.9,0.002564,14.128,50.404,3.5678,0.95725,1.0589,0.97124,1.3047,186.1,2,4.625
881.26,884,876,0.67988,-0.54415,3.2119,32,26.074,2.9588,21.765,0.011765,68.145,2.0546,64.378,75.758,65.835,345.18,117.51,159.32,50.183,17.084,23.162,34.294,46.494,0.74,687.84,0.02031,15.413,33.499,2.1735,1.1092,1.3778,0.79831,0.95531,479.83,3,6
774.94,764,752,2.6823,0.17768,2.434,71,51.791,6.6833,27.867,0.088083,77.77,5.1861,66.372,93.168,348.98,1387.3,445.18,238.47,57.328,18.397,9.8545,43.111,23.093,1.87,2419.9,0.0065452,19.729,70.537,3.5753,1.1479,1.4119,1.0716,0.90086,196.55,1,3.125
1008.5,1012,1020,1.0245,-0.72381,4.0129,41,32.009,3.174,18.842,0,59.558,1.9425,54.945,67.873,82.272,616.81,141.31,140.93,62.855,14.4,14.361,38.768,38.661,1,981.32,0.0051098,13.345,43.255,3.2412,1.0538,1.4616,0.95069,1.248,283.88,1,3.875
904.75,916,920,5.1021,-0.74372,3.3904,84,71.429,7.8949,41.51,0.20606,66.763,5.7068,56.604,85.227,108.04,1744.2,2242.7,546.9,37.576,48.314,11.782,77.397,18.874,4.1,4641.9,0.030925,29.396,96.644,3.2877,1.1138,1.3895,1.3934,0.76834,98.516,1,3.75
991.8,988,968,1.7776,0.054401,2.2196,72,42.162,4.251,29.623,0.053333,60.605,2.5792,55.147,69.444,264.04,1146.4,175.55,238.75,62.825,9.6205,13.084,25.879,35.196,0.74,1824.7,0.0052291,20.981,55.812,2.6602,1.0547,1.2849,0.79429,0.96731,146.89,1,4
903.26,904,904,0.4407,1.6718,15.463,28,20.993,2.3241,20.152,0.0060241,66.461,1.4986,55.762,70.423,21.127,168.82,93.229,97.774,44.316,24.472,25.666,43.949,46.092,0.95,380.95,0.050369,14.271,26.033,1.8242,0.98937,1.065,0.93443,0.93042,349.46,1,3
712.25,712,716,0.4012,-0.28841,3.7237,24,20.03,2.8122,14.775,0.0023866,84.308,2.3981,78.125,95.541,17.613,135.4,124.74,61.535,39.908,36.765,18.136,61.181,30.181,2.03,339.29,0.0070369,10.459,26.325,2.5169,1.1804,1.1747,1.3048,0.90317,1044.2,3,8
1064.2,1076,1092,2.1666,-2.3636,9.8108,36,46.547,4.3738,21.856,0.010753,56.501,2.7864,53.191,70.755,63.796,1045.6,263.03,164.34,68.04,17.115,10.694,53.552,33.46,1.6,1536.8,0.16352,15.477,63.982,4.1339,0.96656,1.0821,1.4706,0.9709,158.08,1,3.125
838.29,840,828,0.90065,0.29798,4.5641,44,30.011,3.58,28.805,0.053371,71.666,2.5534,59.761,78.534,41.963,368.55,184.94,265.46,42.81,21.481,30.835,37.561,53.916,0.7,860.91,0.028736,20.396,37.22,1.8249,1.1829,1.8164,0.7784,0.92121,261.17,2,4.5
863.49,864,864,0.42637,-1.5101,9.8699,24,20.649,2.3913,15.077,0.0058309,69.527,1.7364,66.079,83.333,12.824,178.94,154.37,102.35,39.899,34.421,22.82,57.272,37.97,1.51,448.48,0.031097,10.787,27.377,2.5381,1.0117,1.0405,1.073,0.87968,381.88,2,5.125
780.85,786,780,2.6365,-4.7049,33.413,40,51.347,6.5758,28.105,0.013333,77.362,8.2188,68.493,156.25,15.32,177.54,626.52,29.082,20.925,73.842,3.4276,93.382,4.3346,21.54,848.47,0.057696,19.899,69.836,3.5094,0.72251,0.73457,1.5128,0.64202,148.66,2,4.625
871.03,876,876,0.81046,-1.4788,6.2758,28,28.469,3.2684,17.015,0.0058651,68.961,2.3812,64.378,80.214,101.2,550.76,124.05,125.44,61.097,13.762,13.916,35.374,35.77,0.99,901.45,0.020054,12.049,38.415,3.1883,1.065,1.2067,0.91823,0.98571,317.1,1,3.5
853.88,856,872,2.1197,-0.63135,3.8334,63,46.04,5.3918,43.193,0.29429,70.481,3.982,62.5,89.286,21.005,391.68,442.17,700.66,25.18,28.426,45.043,37.993,60.202,0.63,1555.5,0.0202,30.586,57.479,1.8793,1.1844,1.644,0.91045,0.91317,150.29,2,5.125
674.27,676,668,1.6125,-0.37794,3.3156,48,40.156,5.9555,14.783,0.0045045,89.312,5.507,77.72,107.14,123.7,968.04,499.34,93.679,57.459,29.638,5.5604,69.67,13.071,5.33,1684.8,0.013545,10.465,55.817,5.3339,0.83586,0.82646,1.4009,1.034,339.77,3,6
802.03,804,812,0.49759,-0.49638,7.1391,28,22.307,2.7813,17.853,0.0090909,74.869,2.1277,68.493,89.82,52.331,284.65,203.99,95.825,44.7,32.034,15.048,57.928,27.212,2.13,636.8,0.010252,12.643,28.902,2.2859,1.1303,1.3345,1.0249,0.89195,398.85,1,3.5
802.79,804,816,0.40304,-0.49229,3.1783,24,20.076,2.5008,14.701,0,74.787,1.8971,70.423,81.081,26.056,170.73,88.967,61.052,49.23,25.653,17.604,50.528,34.674,1.46,346.81,0.038115,10.409,26.415,2.5377,1.2307,1.4094,1.1951,0.79463,975.79,3,6.375
893.41,892,900,0.62147,0.06943,9.4995,32,24.929,2.7903,23.602,0.021021,67.211,1.8906,57.692,79.365,4.9026,158.79,180.08,119.25,34.295,38.892,25.755,59.191,39.197,1.51,463.02,0.083871,17.038,30.741,1.8043,1.05,1.1502,1.0565,0.88961,277.22,2,5.375
800.12,800,804,0.36752,0.067539,2.874,24,19.171,2.396,10.28,0,75.032,1.7978,71.09,80.645,35.803,203.41,66.178,29.796,60.685,19.744,8.8895,50.22,22.611,2.22,335.19,0.15146,7.2783,26.116,3.5882,0.86327,2.0761,1.2799,0.99937,1028.2,3,6.5
954.95,958,972,1.7767,-0.080366,4.8569,48,42.151,4.4139,49.475,0.11897,62.954,2.8192,52.817,73.892,67.024,356.96,649.8,381.33,24.532,44.656,26.206,59.172,34.724,1.7,1455.1,0.084449,35.04,48.224,1.3762,1.1393,1.4399,0.95494,0.53727,145.09,2,4.625
